Id,SalePrice
2736,149562.31206544934
2737,122874.51029094678
2738,134585.04081472545
2739,165619.69632386998
2740,133974.21213968148
2741,143129.31812036355
2742,158269.58092882152
2743,146825.12776242345
2744,166585.86924870752
2745,140497.7036587145
2746,135234.07205579107
2747,151916.75674374227
2748,133513.8210300555
2749,132503.58671067274
2750,138418.7021586703
2751,137811.81084380846
2752,200286.0258643895
2753,156872.19290814822
2754,224710.40004745137
2755,130632.7664093291
2756,92630.72181207246
2757,67158.78998246875
2758,76418.68937640941
2759,153601.8528917407
2760,121491.09177331824
2761,146825.0397947093
2762,145216.5372700103
2763,199405.25483034935
2764,154776.0161803721
2765,301038.7671870633
2766,136580.7983520003
2767,83769.59062338097
2768,130132.11598845116
2769,128475.76101351508
2770,141826.66699583456
2771,110594.87133077774
2772,107717.45837608179
2773,166889.83259357174
2774,141318.23760663407
2775,125063.21786063792
2776,140128.98694004776
2777,147400.63550990817
2778,99466.71467925888
2779,128926.06277851835
2780,98194.90582403525
2781,99733.3667989904
2782,97209.27270759334
2783,97480.31206011283
2784,127455.51538794879
2785,136200.96469268558
2786,69875.2616806507
2787,130947.45928929215
2788,75625.02364620776
2789,187184.22680586626
2790,90056.12720325644
2791,114896.52853400115
2792,54002.59131374253
2793,167840.4926855841
2794,94380.77433343248
2795,121710.06557140655
2796,97277.25363618485
2797,201876.6955700197
2798,105818.05202480675
2799,114955.598610134
2800,65683.65665495896
2801,112157.96751496277
2802,140013.6975725461
2803,153746.21403389948
2804,142418.71784770186
2805,108152.19035061987
2806,82887.46399870754
2807,155864.56597200548
2808,152321.56528653507
2809,136328.38358832875
2810,130835.69908728873
2811,164711.8470928155
2812,154475.64611068933
2813,149263.6883757176
2814,149228.92390908336
2815,103880.21413859719
2816,245222.70388793922
2817,149258.7109135482
2818,139122.17259827096
2819,159124.31494090264
2820,141587.35496317552
2821,111091.41639198935
2822,213418.21261687315
2823,298518.56769343035
2824,194035.68924391243
2825,155986.28318954323
2826,131230.70931538707
2827,137702.71380749528
2828,212178.69983313882
2829,214278.0608383755
2830,220396.70941458354
2831,181956.64856071147
2832,251529.43094386422
2833,301247.1702843998
2834,212576.53863820026
2835,219389.18533071483
2836,195211.60657246094
2837,145748.7666418167
2838,151072.50885699393
2839,185330.4741649375
2840,196769.86607361428
2841,208112.26889106998
2842,231981.00172894244
2843,144456.28623731562
2844,151382.875175423
2845,122122.87838356743
2846,210208.42493742623
2847,193412.02868628563
2848,219345.77548570486
2849,202114.28700767105
2850,288916.4702286881
2851,231386.41567968766
2852,233283.7620106298
2853,239707.78835236214
2854,142137.5659469415
2855,197755.5076137589
2856,203466.7765850699
2857,190156.45629709554
2858,201960.25021427387
2859,121643.7718346664
2860,127274.90629477001
2861,130758.965423128
2862,200457.69495376048
2863,124680.44016761077
2864,239393.50647219148
2865,140994.73940577343
2866,148021.1688747217
2867,94613.90292296068
2868,101353.07855180929
2869,122150.52302668123
2870,129134.90621065137
2871,84947.51387206011
2872,45937.629827376455
2873,96283.11304253897
2874,141619.88528157986
2875,116865.89874473652
2876,173232.2783803383
2877,139444.92501710544
2878,155018.6608169478
2879,142705.07803109588
2880,98129.95939520432
2881,147959.95448868725
2882,161622.66309189983
2883,184008.07612724142
2884,185890.37628522963
2885,179984.21677325817
2886,216097.23911164777
2887,97020.64346912416
2888,136083.65879059356
2889,62432.04946100364
2890,80597.30018719872
2891,133217.91913034616
2892,52996.183541023165
2893,75711.04143724393
2894,52263.89996264911
2895,313885.3327374465
2896,290009.419168026
2897,215045.45767622427
2898,143100.59820332238
2899,217664.5568036525
2900,155708.74782997178
2901,221291.89787333854
2902,197601.71041763594
2903,341801.72182525863
2904,368105.0667411489
2905,95338.16395116583
2906,206751.95827013254
2907,114982.04141248038
2908,136057.85992814
2909,145916.64370863108
2910,82024.47879799842
2911,80692.21711767754
2912,145317.63383124385
2913,85507.31058821102
2914,76812.86553644045
2915,83384.3466332948
2916,84137.09074467115
2917,168910.12179895322
2918,124194.70936516495
2919,219747.06828457623
